ray,0.016750418760469,5.89965902637744
ay ,0.683918669131238,0.548103323310503
y b,0.0383244206773619,4.7055922059067
 br,0.0636059301769488,3.97469491108839
bra,0.264516129032258,1.91857240065615
rad,0.033500837520938,4.89965902637744
adb,0.0067911714770798,7.20212382383046
dbu,0.24,2.05889368905357
bur,0.311274509803922,1.68374065519933
ury,0.00844772967265047,6.88722061546838
ryf,0.00249376558603491,8.64745842645492
yfa,0.333333333333333,1.58496250072116
fah,0.00523560209424084,7.57742882803575
ahr,0.117647058823529,3.08746284125034
hre,0.381944444444444,1.38856528791765
ren,0.0322707595434868,4.95362865543527
enh,0.0139328689043699,6.16536383722294
nhe,0.35,1.51457317282976
hei,0.0183191386790937,5.77050451672263
eit,0.0921658986175115,3.43962313755712
it ,0.387115839243499,1.36916275669514
t t,0.150634465820712,2.73087619221024
 th,0.694557625145518,0.52583370008626
thi,0.104731965585705,3.25522625573649
his,0.395687331536388,1.33756721866495
is ,0.643533123028391,0.635913688167912
s o,0.0747684164093516,3.74142721260444
 on,0.25030525030525,1.99823954213556
one,0.187774846086192,2.41292427927176
ne ,0.3727959697733,1.42354183151401
e w,0.0979827089337176,3.35132901132792
 wi,0.174538629965593,2.51838171695133
wit,0.572078907435508,0.805713941739388
ith,0.226950354609929,2.13955135239879
th ,0.0787557908669755,3.66647018185689
h g,0.0219298245614035,5.51096191927738
 gr,0.202672605790646,2.30277699454245
gra,0.316455696202532,1.65992455840238
rat,0.107202680067002,3.22158712126481
ati,0.0691609977324263,3.85389750799463
tit,0.0233918128654971,5.4178525148859
itu,0.00768321513002364,7.02407413497886
tud,0.0299145299145299,5.0630097975258
ude,0.0625,4
de ,0.180616740088106,2.46899648267283
e i,0.0525382398581246,4.25048832182109
 is,0.05907025515554,4.081424346041
s f,0.0441111601235112,4.50271248596606
 fo,0.226258432797094,2.1439565315188
for,0.725563909774436,0.462825398233109
or ,0.418886198547215,1.25536974378272
r d,0.0288898060255881,5.11329567250638
 do,0.426460239268121,1.22951685576983
don,0.243125904486252,2.0402244776095
on ,0.270008795074758,1.88892169352207
n c,0.017314702308627,5.85185860625688
 co,0.329737019554956,1.6006122275024
con,0.176565008025682,2.50172863949934
ong,0.0580474934036939,4.1066224195338
ngd,0.000928936367858802,10.0721326041672
gdo,0.5,1
onf,0.00615655233069481,7.34366161683464
nfa,0.0967741935483871,3.36923380966572
t  ,0.000613999181334425,10.6694756475461
  t,0.208333333333333,2.26303440583379
the,0.675876902713435,0.565167582131783
he ,0.629599871444641,0.667492848619787
e t,0.108734205275992,3.20112224450011
 te,0.0190628637951106,5.71309131960101
tem,0.0132075471698113,6.24249362739296
emp,0.113718411552347,3.13646224254927
mpe,0.130208333333333,2.94110631094643
per,0.254833040421793,1.97237575229165
era,0.0178072625698324,5.81139043529276
atu,0.0113378684807256,6.46270675067016
tur,0.692307692307692,0.53051471669878
ure,0.182682154171067,2.45259238783166
re ,0.42306178669815,1.24105971557653
e a,0.087009532254489,3.52268272694036
 at,0.0666801783542764,3.90659822656488
at ,0.556689342403628,0.845055631242828
t w,0.0933278755628326,3.42154813410251
 wh,0.206756334063184,2.27399656727283
whi,0.22979797979798,2.12156197988091
hic,0.0291105121293801,5.1023159693447
ich,0.0965092402464066,3.3731891104047
ch ,0.378125,1.40306485761277
h b,0.0405701754385965,4.62343664853579
 bo,0.148254423720708,2.75385294131534
boo,0.383022774327122,1.38449791831946
ook,0.424742268041237,1.23534040989127
okp,0.00220264317180617,8.82654848729091
kpa,0.5,1
pap,0.0474452554744526,4.39759236481943
ape,0.144628099173554,2.78958022032963
er ,0.434008379888268,1.20420519621177
r c,0.0379694593479158,4.71901673339433
 ca,0.267026298044504,1.90494626237502
cat,0.0438756855575868,4.5104345220714
atc,0.040249433106576,4.63488772605284
tch,0.906779661016949,0.141176062960694
che,0.2484375,2.00904513960301
hes,0.0162301140928812,5.94518304813558
es ,0.579073482428115,0.788181662030322
 fi,0.212247016087182,2.23618382335397
fir,0.450549450549451,1.15024263558061
ire,0.360967184801382,1.47006040590835
 an,0.39379813538711,1.34447181471478
and,0.597609561752988,0.742724863454891
nd ,0.825322391559203,0.276970312680993
d b,0.0580389329488104,4.10683519420899
 bu,0.177905308464849,2.49081853548155
urn,0.247096092925026,2.01685589588498
rns,0.0254237288135593,5.29768054864069
nsp,0.00555555555555556,7.49185309632967
spa,0.0688073394495413,3.86129372916841
par,0.386861313868613,1.37011162839733
art,0.095125786163522,3.39401971800976
rt ,0.313725490196078,1.6724253419715
t o,0.0767498976668031,3.70369136288401
nei,0.0125944584382872,6.3110671022556
 wa,0.328432905849234,1.60632941622704
was,0.419106317411402,1.2546118267488
as ,0.610619469026549,0.711654505637019
s a,0.148213498014998,2.75425125296203
 a ,0.213214430482367,2.22962301100782
a p,0.054030115146147,4.21009243321011
 pl,0.104125736738703,3.2636013915125
ple,0.5,1
lea,0.0936329588014981,3.41683974191283
eas,0.0623501199040767,4.00346385530357
asu,0.00643604183427192,7.27961058105249
sur,0.265822784810127,1.91146332539834
 to,0.170256111757858,2.5542215066677
to ,0.625561978163134,0.676775266996695
o b,0.0616996507566938,4.01859386657526
rni,0.214689265536723,2.21967803663941
nit,0.0567951318458418,4.13808891432031
a s,0.148804251550044,2.74851234799424
 sp,0.0329572446555819,4.92326055671629
spe,0.467889908256881,1.09575898280543
pec,0.0456942003514939,4.45184512416549
eci,0.0938628158844765,3.4133024479081
cia,0.150259067357513,2.73447604214051
ial,0.33,1.59946207041627
al ,0.124592833876221,3.00470700267753
l p,0.0163793103448276,5.93198157657135
o s,0.0838183934807916,3.57658931969615
 se,0.088479809976247,3.49850790260423
see,0.132022471910112,2.92114457928876
ee ,0.175582990397805,2.50977500432694
hin,0.306738544474394,1.70491862920158
ing,0.472910216718266,1.0803617848752
ngs,0.0487691593125871,4.35788708650111
gs ,0.940789473684211,0.0880561766651961
s e,0.0240405822673136,5.37838435096386
 ea,0.165277777777778,2.59703533302173
eat,0.223820943245404,2.15958305722085
ate,0.0935374149659864,3.4183126313117
ten,0.138679245283019,2.8501762046142
en ,0.444585180493984,1.16946823555568
n t,0.262454434993925,1.92986111825816
s b,0.0460961623290693,4.4392095436599
 bl,0.0908656145384983,3.46012173825863
bla,0.217506631299735,2.20086870865058
lac,0.106293706293706,3.23387191822217
ack,0.383084577114428,1.38426515048403
cke,0.196581196581197,2.34680276352639
ken,0.0419681620839363,4.57456090526069
ene,0.0620645978467384,4.01008561174503
ned,0.157010915197313,2.67106323797648
ed ,0.885769603097774,0.174996605693655
d a,0.104001441961067,3.26532456367812
d c,0.023071377072819,5.4377520723236
 ch,0.111260957518543,3.16798066820882
cha,0.1265625,2.98207809200274
han,0.135763670647392,2.88083061816758
ang,0.0361630401471039,4.78934022273002
nge,0.0659544821179749,3.92238548466255
ged,0.071264367816092,3.81067528034922
d w,0.0484859408795962,4.36628970976698
h t,0.212719298245614,2.23297717197761
e b,0.0565284859232986,4.1448781338605
ras,0.0737018425460637,3.76215550262751
ass,0.0683829444891392,3.87021964491478
ss ,0.529691211401425,0.916776523146091
s n,0.0310983678870754,5.00701732334199
 no,0.590643274853801,0.759641032134103
noz,0.00101936799184506,9.93810932621924
ozz,0.0714285714285714,3.8073549220576
zzl,0.846153846153846,0.241008099503795
zle,0.818181818181818,0.289506617194985
le ,0.348314606741573,1.52153712057952
 in,0.377839916113247,1.40415297458853
in ,0.263415892672859,1.92458570453728
n h,0.089003645200486,3.48999176599938
 hi,0.248784933171324,2.00702897878062
fis,0.0307692307692308,5.02236781302845
ist,0.105678233438486,3.24224983968164
sts,0.0138383102694829,6.17518839670352
ts ,0.872950819672131,0.196027717337048
s w,0.0703573003970004,3.82915606197592
s g,0.0222761358623732,5.48835719298899
gre,0.434599156118143,1.20224272171504
rea,0.135379771743408,2.88491590535126
t p,0.0165779778960295,5.91458814538263
 py,0.00294695481335953,8.40655934535454
pyt,0.0294117647058824,5.08746284125034
yth,0.979166666666667,0.030373649043519
tho,0.0339179351422899,4.88180784565938
hon,0.0280561122244489,5.15554108327966
n s,0.051640340218712,4.27535768428392
spi,0.178899082568807,2.48278210591468
pit,0.0585365853658537,4.09451759878429
itt,0.0449172576832151,4.47658633967636
tti,0.141333333333333,2.82282633082004
tin,0.246783625730994,2.01868142106608
ng ,0.789595912679981,0.34081357314217
g i,0.0799054373522459,3.64556251172513
 it,0.272981475008738,1.8731250441812
its,0.122340425531915,3.03102689562062
s v,0.00441111601235113,7.82464058085342
 ve,0.347826086956522,1.52356195605701
ven,0.0987854251012146,3.33955798890915
eno,0.0227992400253325,5.45487045441792
nom,0.00203873598369011,8.93810932621924
omo,0.0161892901618929,5.94881645937622
mou,0.06282722513089,3.99246632731459
ous,0.0845181674565561,3.56459470302719
us ,0.177443609022556,2.49456748102671
s k,0.00485222761358624,7.68713705710349
 ke,0.192429022082019,2.37760169257652
ker,0.0506512301013025,4.30325888344329
ero,0.00803072625698324,6.96025382120724
ros,0.0966057441253264,3.37174721629601
ose,0.36986301369863,1.43493705671655
sen,0.0449438202247191,4.4757334309664
e u,0.0073154511194857,7.0948374513609
 up,0.526315789473684,0.925999418556223
upo,0.109271523178808,3.19401061996663
pon,0.177966101694915,2.49032562658308
 wo,0.11698467313106,3.09560856889288
wor,0.356076759061834,1.48973982004132
orl,0.0573042776432607,4.12521335263592
rld,0.388888888888889,1.36257007938471
ld ,0.656580937972769,0.606955229063212
d t,0.182408074981975,2.45475849762929
blo,0.172413793103448,2.53605290024021
loo,0.286935286935287,1.80120269507601
ood,0.165979381443299,2.59092405895987
od ,0.611295681063123,0.710057720702689
d p,0.0201874549387167,5.630397150266
 po,0.12770137524558,2.96915403304724
pou,0.0889830508474576,3.49032562658308
oun,0.0904423380726698,3.4668579013314
und,0.433021806853583,1.2074884143988
nde,0.0648690894880813,3.94632500069252
ded,0.110132158590308,3.18269229751619
d i,0.0708363374188897,3.819366570065
s h,0.0672695191883547,3.89390324329054
 he,0.37910085054678,1.39934640155938
hea,0.0239434356419733,5.38422601042521
ead,0.162270183852918,2.62353015698064
ad ,0.643463497453311,0.636069785659369
d h,0.0839942321557318,3.57356592766932
 ha,0.214459295261239,2.22122424715045
nds,0.0414224306369676,4.59344397747625
ds ,0.871111111111111,0.199071347101829
 we,0.164842039411949,2.60084387714331
wer,0.339779005524862,1.55733138174397
ere,0.275139664804469,1.86176395780788
e h,0.0703835069829306,3.82861878905983
 of,0.384615384615385,1.37851162325373
of ,0.87375745526839,0.194695234662123
f s,0.0559055118110236,4.16086566215485
 so,0.138361045130641,2.85349027841212
som,0.371727748691099,1.42768170853107
ome,0.453300124533001,1.14146153731862
me ,0.387373343725643,1.3682034135274
 am,0.00648561005269558,7.26854200030012
ama,0.0479616306954436,4.3819754785573
maz,0.00539568345323741,7.53397857200235
azi,0.361111111111111,1.46948528330122
zin,0.944444444444444,0.082462160191973
g c,0.0203309692671395,5.62017719330521
ond,0.0294635004397537,5.08492734843448
ndu,0.000390777647518562,11.3213644320394
duc,0.142857142857143,2.8073549220576
uct,0.0522875816993464,4.25738784269265
cto,0.0838323353293413,3.57634937041645
tor,0.0533076429030186,4.22951379773211
r p,0.0297152290548906,5.07265368800903
pla,0.315789473684211,1.66296501272243
lay,0.0909090909090909,3.4594316186373
ayi,0.0591497227356747,4.07948478382682
yin,0.83,0.2688167584278
g a,0.134751773049645,2.89162383895521
 al,0.0879610863396838,3.50699076785564
all,0.468241042345277,1.09467669953844
ll ,0.599095704596835,0.739141605198476
l t,0.161206896551724,2.6330146301273
e s,0.0959875859011306,3.38100835599263
 sy,0.00296912114014252,8.39574832817903
sym,0.119047619047619,3.0703893278914
ymp,0.0833333333333333,3.58496250072116
mph,0.0208333333333333,5.58496250072116
pho,0.43956043956044,1.18586654531133
oni,0.0202286719437115,5.62745458283524
nie,0.0101419878296146,6.62351574149055
ies,0.194736842105263,2.360402242702
f b,0.0322834645669291,4.95306077704144
laz,0.0167832167832168,5.8968369309446
nin,0.401622718052738,1.3160872162983
g t,0.181087470449173,2.46524136608236
bri,0.219354838709677,2.1886615640239
rin,0.177966101694915,2.49032562658308
g d,0.025531914893617,5.29155444584384
dow,0.298118668596237,1.74604137320504
own,0.257115749525617,1.95951011028334
wn ,0.864238410596026,0.210498742755194
 ta,0.0273573923166473,5.19192546946083
tat,0.0255653883972468,5.28966424571641
att,0.0924036281179138,3.43590669132644
tte,0.304,1.7178567712185
ter,0.291509433962264,1.77838552154619
ers,0.0754189944134078,3.72892827510079
rs ,0.688432835820896,0.538612184397376
har,0.0188560653676933,5.72882752472253
arc,0.0196540880503145,5.66902676550963
rco,0.0963855421686747,3.37503943134693
coa,0.0208667736757624,5.58264863488291
oal,0.0540540540540541,4.20945336562895
l r,0.0362068965517241,4.78759166723617
 ru,0.141083521444695,2.82537860389293
rui,0.0478468899521531,4.38543103719352
uin,0.0670731707317073,3.89812038598079
ins,0.0283797729618163,5.13899314189042
ns ,0.394444444444444,1.34210597682499
f h,0.0811023622047244,3.62411225447631
sto,0.136198106336489,2.87622145025946
ory,0.0193704600484262,5.68999797141945
ry ,0.618453865336658,0.693262116068045
y w,0.0802139037433155,3.64000386427912
h h,0.0657894736842105,3.92599941855622
s s,0.0641817379797089,3.9616933328325
ymb,0.166666666666667,2.58496250072116
mbo,0.0294117647058824,5.08746284125034
bol,0.0124223602484472,6.33091687811462
oli,0.0757946210268949,3.72176072255487
lic,0.064030131826742,3.96510520955381
ic ,0.102669404517454,3.28392177230762
c h,0.0384615384615385,4.70043971814109
hel,0.0213723284589426,5.54811209538618
elm,0.0103734439834025,6.5909612413426
lme,0.0847457627118644,3.56071495447448
met,0.0997661730319564,3.32530545508968
et ,0.372623574144487,1.42420914517709
t n,0.0235366352844863,5.40894809732288
 nu,0.0292397660818713,5.09592441999854
num,0.304878048780488,1.71369581484336
umb,0.220238095238095,2.18286405714981
mbe,0.482352941176471,1.05183893151962
ber,0.180808080808081,2.46746893770272
red,0.125541125541126,2.99376804628849
d  ,0.000720980533525595,10.4377520723236
  o,0.0416666666666667,4.58496250072116
 st,0.155878859857482,2.68150281051291
tol,0.00899165061014772,6.79719830702143
lid,0.0310734463276836,5.0081739314457
